text_type,doc_id,group,top1_topic,top1_weight,top2_topic,top2_weight,margin
commit_messages,17853,after,Code Review & Collaboration,0.1682287,Documentation & Communication,0.1487032,0.0195255
commit_messages,17856,after,Code Review & Collaboration,0.1682287,Documentation & Communication,0.1487032,0.0195255
commit_messages,17857,after,Bug Fixing & Debugging,0.16081163,Deployment,0.14426498,0.016546650000000024
commit_messages,17859,after,Code Review & Collaboration,0.16822873,Documentation & Communication,0.14870328,0.01952545
commit_messages,17862,after,Code Review & Collaboration,0.16822873,Documentation & Communication,0.14870328,0.01952545
commit_messages,17865,after,Bug Fixing & Debugging,0.1509625,Code Review & Collaboration,0.13792156,0.01304094
commit_messages,17868,after,Code Review & Collaboration,0.16822873,Documentation & Communication,0.14870328,0.01952545
commit_messages,17871,after,Code Review & Collaboration,0.16822873,Documentation & Communication,0.14870328,0.01952545
commit_messages,17876,after,Bug Fixing & Debugging,0.14096521,Documentation & Communication,0.13832045,0.002644759999999996
commit_messages,17877,after,Deployment,0.16090934,Testing & CI,0.1495426,0.011366740000000014
commit_messages,17878,after,Code Review & Collaboration,0.1682287,Documentation & Communication,0.1487032,0.0195255
commit_messages,17879,after,Testing & CI,0.14114437,Bug Fixing & Debugging,0.13786449,0.003279879999999985
commit_messages,17881,after,Code Review & Collaboration,0.16822873,Documentation & Communication,0.14870328,0.01952545
commit_messages,17888,after,Code Review & Collaboration,0.16822873,Documentation & Communication,0.14870328,0.01952545
commit_messages,17891,after,Code Review & Collaboration,0.16822873,Documentation & Communication,0.14870328,0.01952545
commit_messages,17896,after,Code Review & Collaboration,0.1682287,Documentation & Communication,0.1487032,0.0195255
commit_messages,17899,after,Deployment,0.15326686,Code Review & Collaboration,0.14472501,0.008541850000000017
commit_messages,17901,after,Code Review & Collaboration,0.1475463,Bug Fixing & Debugging,0.14030288,0.00724342
commit_messages,17902,after,Refactoring & Cleanup,0.14762694,Bug Fixing & Debugging,0.14625654,0.0013704000000000216
commit_messages,17903,after,Code Review & Collaboration,0.16651802,Bug Fixing & Debugging,0.15754321,0.00897481
commit_messages,17904,after,Bug Fixing & Debugging,0.16049801,Deployment,0.1522277,0.008270310000000003
commit_messages,17905,after,Deployment,0.15844165,Code Review & Collaboration,0.14429191,0.014149739999999994
commit_messages,17907,after,Code Review & Collaboration,0.1635436,Documentation & Communication,0.15272067,0.010822930000000008
commit_messages,17911,after,Code Review & Collaboration,0.1682287,Documentation & Communication,0.1487032,0.0195255
commit_messages,17920,after,Bug Fixing & Debugging,0.16477251,Code Review & Collaboration,0.16018072,0.004591790000000012
commit_messages,17924,after,Code Review & Collaboration,0.16822873,Documentation & Communication,0.14870328,0.01952545
commit_messages,17933,after,Code Review & Collaboration,0.16822873,Documentation & Communication,0.14870328,0.01952545
commit_messages,17943,after,Code Review & Collaboration,0.16822873,Documentation & Communication,0.14870328,0.01952545
commit_messages,17944,after,Testing & CI,0.16013114,Bug Fixing & Debugging,0.1417616,0.018369540000000018
commit_messages,17947,after,Documentation & Communication,0.15518625,Code Review & Collaboration,0.14223795,0.012948299999999996
commit_messages,17951,after,Code Review & Collaboration,0.16822873,Documentation & Communication,0.14870328,0.01952545
commit_messages,17965,after,Bug Fixing & Debugging,0.14994,Deployment,0.14728652,0.002653479999999986
commit_messages,17966,after,Feature Development,0.1495397,Testing & CI,0.14128396,0.008255740000000011
commit_messages,17967,after,Code Review & Collaboration,0.16822873,Documentation & Communication,0.14870328,0.01952545
commit_messages,17968,after,Code Review & Collaboration,0.16523382,Documentation & Communication,0.14952031,0.015713510000000014
commit_messages,17972,after,Deployment,0.14557035,Documentation & Communication,0.14489818,0.0006721699999999997
commit_messages,17973,after,Bug Fixing & Debugging,0.202204,Testing & CI,0.20123437,0.0009696299999999991
commit_messages,17976,after,Deployment,0.14365189,Bug Fixing & Debugging,0.14064284,0.003009050000000013
commit_messages,17977,after,Code Review & Collaboration,0.16822873,Documentation & Communication,0.14870328,0.01952545
commit_messages,17978,after,Bug Fixing & Debugging,0.14745104,Deployment,0.14538114,0.0020699000000000134
commit_messages,17979,after,Testing & CI,0.21079941,Bug Fixing & Debugging,0.19775127,0.013048139999999986
commit_messages,17980,after,Testing & CI,0.16853315,Bug Fixing & Debugging,0.16034466,0.008188489999999993
commit_messages,17984,after,Code Review & Collaboration,0.16822873,Documentation & Communication,0.14870328,0.01952545
commit_messages,17985,after,Bug Fixing & Debugging,0.18982135,Testing & CI,0.18728802,0.0025333300000000003
commit_messages,17986,after,Code Review & Collaboration,0.16822873,Documentation & Communication,0.14870328,0.01952545
commit_messages,17987,after,Testing & CI,0.17102766,Bug Fixing & Debugging,0.15217431,0.01885334999999999
commit_messages,17990,after,Refactoring & Cleanup,0.15248859,Code Review & Collaboration,0.13790667,0.014581919999999998
commit_messages,17991,after,Code Review & Collaboration,0.15551005,Documentation & Communication,0.13590698,0.01960307
commit_messages,17993,after,Refactoring & Cleanup,0.15126295,Bug Fixing & Debugging,0.14248756,0.008775389999999994
commit_messages,17994,after,Bug Fixing & Debugging,0.14954828,Code Review & Collaboration,0.14547782,0.004070459999999998
commit_messages,17995,after,Deployment,0.1615773,Bug Fixing & Debugging,0.14469822,0.01687908000000002
commit_messages,17996,after,Deployment,0.1580326,Documentation & Communication,0.15336847,0.0046641299999999886
commit_messages,17998,after,Testing & CI,0.18129729,UI / UX,0.17460813,0.0066891599999999996
commit_messages,17999,after,Code Review & Collaboration,0.16822873,Documentation & Communication,0.14870328,0.01952545
commit_messages,18000,after,Testing & CI,0.15032606,Code Review & Collaboration,0.13272737,0.01759869
commit_messages,18002,after,Bug Fixing & Debugging,0.15157412,Deployment,0.14602149,0.005552630000000003
commit_messages,18004,after,Deployment,0.16207272,Bug Fixing & Debugging,0.15062204,0.01145067999999999
commit_messages,18005,after,Deployment,0.16190803,Code Review & Collaboration,0.15278204,0.00912599
commit_messages,18006,after,Deployment,0.20136136,Documentation & Communication,0.19247243,0.00888892999999999
commit_messages,18007,after,Deployment,0.20136136,Documentation & Communication,0.19247243,0.00888892999999999
commit_messages,18009,after,Feature Development,0.15680169,Refactoring & Cleanup,0.1487869,0.008014789999999994
commit_messages,18010,after,UI / UX,0.16877483,Code Review & Collaboration,0.15634662,0.012428209999999995
commit_messages,18012,after,Code Review & Collaboration,0.1562061,Documentation & Communication,0.14073807,0.015468029999999994
commit_messages,18014,after,Refactoring & Cleanup,0.16924249,Code Review & Collaboration,0.16687329,0.002369199999999988
commit_messages,18019,after,Bug Fixing & Debugging,0.16897948,UI / UX,0.15184295,0.017136529999999983
commit_messages,18021,after,Documentation & Communication,0.18478593,Code Review & Collaboration,0.16865356,0.01613236999999998
commit_messages,18033,after,Bug Fixing & Debugging,0.15533753,Code Review & Collaboration,0.14505567,0.010281860000000004
commit_messages,18043,after,Code Review & Collaboration,0.16822873,Documentation & Communication,0.14870328,0.01952545
commit_messages,18048,after,Code Review & Collaboration,0.1682287,Documentation & Communication,0.1487032,0.0195255
commit_messages,18057,after,Deployment,0.15285668,Code Review & Collaboration,0.14833689,0.004519789999999996
commit_messages,18058,after,UI / UX,0.16650172,Bug Fixing & Debugging,0.15635207,0.010149649999999982
commit_messages,18063,after,Code Review & Collaboration,0.1682287,Documentation & Communication,0.1487032,0.0195255
commit_messages,18066,after,Code Review & Collaboration,0.1682287,Documentation & Communication,0.1487032,0.0195255
commit_messages,18072,after,Bug Fixing & Debugging,0.15976319,Deployment,0.1502917,0.009471489999999999
commit_messages,18073,after,UI / UX,0.14125277,Code Review & Collaboration,0.1334329,0.007819870000000007
commit_messages,18079,after,Testing & CI,0.15679926,Deployment,0.15132016,0.005479099999999987
commit_messages,18080,after,Documentation & Communication,0.14397813,Code Review & Collaboration,0.1387975,0.005180630000000019
commit_messages,18081,after,Refactoring & Cleanup,0.1631518,Deployment,0.1597538,0.003398000000000012
commit_messages,18082,after,Deployment,0.15560669,Code Review & Collaboration,0.14337453,0.012232159999999992
commit_messages,18083,after,Feature Development,0.15329808,Documentation & Communication,0.13697758,0.016320500000000016
commit_messages,18084,after,Documentation & Communication,0.15321949,Code Review & Collaboration,0.14812881,0.005090680000000014
commit_messages,18085,after,Feature Development,0.14695485,Refactoring & Cleanup,0.1467597,0.00019515000000000504
commit_messages,18086,after,Documentation & Communication,0.1574889,Code Review & Collaboration,0.14680697,0.010681929999999978
commit_messages,18089,after,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,18090,after,Deployment,0.15481079,Bug Fixing & Debugging,0.15022907,0.004581720000000011
commit_messages,18094,after,Code Review & Collaboration,0.15288173,Bug Fixing & Debugging,0.14200038,0.010881349999999984
commit_messages,18102,after,Bug Fixing & Debugging,0.14546841,Feature Development,0.14102158,0.004446829999999985
commit_messages,18103,after,Bug Fixing & Debugging,0.16088848,Deployment,0.14241588,0.018472600000000006
commit_messages,18104,after,Code Review & Collaboration,0.16822873,Documentation & Communication,0.14870328,0.01952545
commit_messages,18105,after,Code Review & Collaboration,0.15758319,Deployment,0.15307182,0.0045113700000000145
commit_messages,18115,after,Feature Development,0.15218195,UI / UX,0.15150923,0.0006727200000000155
commit_messages,18116,after,Code Review & Collaboration,0.17413543,UI / UX,0.16796486,0.006170570000000014
commit_messages,18117,after,Feature Development,0.14482497,Documentation & Communication,0.1321796,0.012645369999999989
commit_messages,18119,after,Refactoring & Cleanup,0.1724056,Documentation & Communication,0.16656795,0.00583765
commit_messages,18120,after,Documentation & Communication,0.17411733,Code Review & Collaboration,0.15502453,0.019092799999999993
commit_messages,18122,after,Code Review & Collaboration,0.16311432,UI / UX,0.15233074,0.010783580000000015
commit_messages,18126,after,Deployment,0.1471236,Bug Fixing & Debugging,0.14558534,0.0015382599999999857
commit_messages,18127,after,Documentation & Communication,0.13993588,Refactoring & Cleanup,0.13834806,0.0015878200000000176
commit_messages,18132,after,Code Review & Collaboration,0.15509161,UI / UX,0.14835207,0.006739539999999988
commit_messages,18134,after,Code Review & Collaboration,0.15246871,UI / UX,0.13911809,0.013350620000000007
commit_messages,18135,after,Testing & CI,0.22203256,Bug Fixing & Debugging,0.20629424,0.01573832
commit_messages,18137,after,Feature Development,0.16817652,Testing & CI,0.15502836,0.013148159999999992
commit_messages,18138,after,Code Review & Collaboration,0.14901817,Deployment,0.14208695,0.006931220000000016
commit_messages,18140,after,Code Review & Collaboration,0.17376384,Documentation & Communication,0.15973586,0.014027979999999995
commit_messages,18150,after,Code Review & Collaboration,0.15370142,UI / UX,0.14842604,0.005275379999999996
commit_messages,18151,after,Feature Development,0.14372694,Refactoring & Cleanup,0.14367217,5.477000000000953e-05
commit_messages,18152,after,Code Review & Collaboration,0.17941639,Documentation & Communication,0.1602806,0.019135790000000014
commit_messages,18156,after,Code Review & Collaboration,0.15154369,UI / UX,0.14201576,0.009527930000000018
commit_messages,18159,after,Code Review & Collaboration,0.17798188,Documentation & Communication,0.16381136,0.01417052000000002
commit_messages,18160,after,Refactoring & Cleanup,0.16789216,UI / UX,0.14793664,0.019955520000000004
commit_messages,18161,after,Refactoring & Cleanup,0.14434104,Deployment,0.1367466,0.007594440000000008
commit_messages,18162,after,Bug Fixing & Debugging,0.17763098,Refactoring & Cleanup,0.17059198,0.00703899999999999
commit_messages,18163,after,Code Review & Collaboration,0.14872006,Refactoring & Cleanup,0.14550522,0.0032148399999999966
commit_messages,18165,after,Deployment,0.14248617,Testing & CI,0.13537724,0.0071089299999999855
commit_messages,18166,after,UI / UX,0.14366965,Bug Fixing & Debugging,0.14122127,0.00244838
commit_messages,18167,after,Code Review & Collaboration,0.1529293,Deployment,0.13460584,0.018323459999999986
commit_messages,18168,after,Feature Development,0.1625022,Code Review & Collaboration,0.14626624,0.01623596000000002
commit_messages,18172,after,Deployment,0.15923502,Refactoring & Cleanup,0.14844503,0.01078999
commit_messages,18174,after,Bug Fixing & Debugging,0.16095378,UI / UX,0.14351422,0.017439559999999993
commit_messages,18175,after,Feature Development,0.15685377,Deployment,0.15054205,0.006311719999999993
commit_messages,18176,after,Deployment,0.15522777,Code Review & Collaboration,0.15506078,0.000166989999999978
commit_messages,18179,after,Bug Fixing & Debugging,0.17526245,Refactoring & Cleanup,0.16045785,0.014804599999999973
commit_messages,18181,after,Documentation & Communication,0.16317144,Code Review & Collaboration,0.16182898,0.0013424599999999898
commit_messages,18183,after,Code Review & Collaboration,0.16017656,Documentation & Communication,0.14715002,0.013026540000000003
commit_messages,18185,after,UI / UX,0.17744751,Code Review & Collaboration,0.17020297,0.007244539999999994
commit_messages,18187,after,UI / UX,0.14951108,Code Review & Collaboration,0.14713931,0.0023717699999999953
commit_messages,18189,after,UI / UX,0.16883439,Code Review & Collaboration,0.15696988,0.011864509999999995
commit_messages,18197,after,Code Review & Collaboration,0.17201132,UI / UX,0.16711718,0.004894139999999991
commit_messages,18198,after,Code Review & Collaboration,0.16201423,UI / UX,0.15031521,0.011699020000000004
commit_messages,18210,after,Refactoring & Cleanup,0.14547697,Feature Development,0.14264758,0.002829390000000015
commit_messages,18216,after,Bug Fixing & Debugging,0.14669612,Documentation & Communication,0.14186873,0.004827390000000015
commit_messages,18217,after,Documentation & Communication,0.15009658,Refactoring & Cleanup,0.14895326,0.0011433200000000032
commit_messages,18218,after,Deployment,0.14150397,Feature Development,0.13638218,0.005121790000000015
commit_messages,18219,after,Code Review & Collaboration,0.15493172,Deployment,0.1370927,0.017839019999999983
commit_messages,18220,after,Testing & CI,0.14074035,Refactoring & Cleanup,0.13597481,0.004765539999999985
commit_messages,18221,after,Code Review & Collaboration,0.15703891,Bug Fixing & Debugging,0.142812,0.01422691000000001
commit_messages,18223,after,Code Review & Collaboration,0.16276336,UI / UX,0.14549556,0.0172678
commit_messages,18224,after,Feature Development,0.17765287,Deployment,0.15809627,0.01955659999999998
commit_messages,18225,after,Code Review & Collaboration,0.15779293,Deployment,0.157203,0.0005899299999999885
commit_messages,18227,after,Code Review & Collaboration,0.15918714,Documentation & Communication,0.14742097,0.011766169999999992
commit_messages,18229,after,UI / UX,0.15839706,Code Review & Collaboration,0.15799017,0.0004068899999999931
commit_messages,18236,after,Deployment,0.16079912,Bug Fixing & Debugging,0.14292595,0.017873169999999994
commit_messages,18237,after,Documentation & Communication,0.17170498,Code Review & Collaboration,0.16336672,0.008338260000000014
commit_messages,18240,after,Feature Development,0.17000963,UI / UX,0.16006334,0.009946289999999997
commit_messages,18241,after,Code Review & Collaboration,0.15076119,Deployment,0.14582126,0.004939929999999981
commit_messages,18242,after,Deployment,0.16064374,Testing & CI,0.14796896,0.012674779999999997
commit_messages,18243,after,Deployment,0.15201938,Documentation & Communication,0.14999756,0.0020218200000000075
commit_messages,18245,after,Deployment,0.16095622,Documentation & Communication,0.15279898,0.00815724000000001
commit_messages,18246,after,Documentation & Communication,0.16647321,Deployment,0.16197033,0.004502880000000015
commit_messages,18247,after,Documentation & Communication,0.15576722,Code Review & Collaboration,0.15030104,0.005466180000000015
commit_messages,18248,after,Code Review & Collaboration,0.17206243,Documentation & Communication,0.15768385,0.014378580000000002
commit_messages,18252,after,Code Review & Collaboration,0.15979004,Bug Fixing & Debugging,0.14648734,0.0133027
commit_messages,18254,after,Deployment,0.15272406,Code Review & Collaboration,0.1496446,0.003079460000000006
commit_messages,18257,after,Code Review & Collaboration,0.1440561,Documentation & Communication,0.14094336,0.0031127400000000027
commit_messages,18259,after,Code Review & Collaboration,0.17336327,Documentation & Communication,0.15355694,0.01980633000000001
commit_messages,18261,after,Code Review & Collaboration,0.15481687,Documentation & Communication,0.14723013,0.0075867400000000085
commit_messages,18262,after,Documentation & Communication,0.16598694,Deployment,0.159571,0.006415940000000009
commit_messages,18263,after,Deployment,0.17190388,Documentation & Communication,0.1653238,0.006580080000000016
commit_messages,18264,after,Feature Development,0.17152509,Documentation & Communication,0.15178397,0.01974112
commit_messages,18265,after,Deployment,0.16960992,Documentation & Communication,0.15736428,0.012245640000000002
commit_messages,18266,after,Code Review & Collaboration,0.15072007,UI / UX,0.13708714,0.013632930000000015
commit_messages,18271,after,Code Review & Collaboration,0.17166294,Documentation & Communication,0.1528072,0.01885574000000001
commit_messages,18272,after,Deployment,0.15929344,Bug Fixing & Debugging,0.15719171,0.002101729999999996
commit_messages,18275,after,Documentation & Communication,0.1506218,Code Review & Collaboration,0.14724517,0.0033766299999999916
commit_messages,18276,after,Bug Fixing & Debugging,0.13726321,UI / UX,0.13658504,0.0006781700000000057
commit_messages,18278,after,Deployment,0.14366241,Documentation & Communication,0.14017442,0.0034879899999999964
commit_messages,18279,after,Code Review & Collaboration,0.17279804,Documentation & Communication,0.15719572,0.015602320000000003
commit_messages,18281,after,Deployment,0.16321811,Code Review & Collaboration,0.16172242,0.001495689999999994
commit_messages,18282,after,Deployment,0.17090501,Feature Development,0.15971754,0.011187470000000005
commit_messages,18283,after,Code Review & Collaboration,0.16614115,Documentation & Communication,0.16135243,0.004788719999999996
commit_messages,18284,after,Documentation & Communication,0.16069758,UI / UX,0.15972763,0.0009699499999999972
commit_messages,18285,after,Documentation & Communication,0.17063494,Code Review & Collaboration,0.15349354,0.0171414
commit_messages,18286,after,Deployment,0.14825803,UI / UX,0.14567937,0.0025786600000000104
commit_messages,18287,after,Deployment,0.16610894,Code Review & Collaboration,0.15954788,0.0065610600000000074
commit_messages,18288,after,Bug Fixing & Debugging,0.15458006,Documentation & Communication,0.13768212,0.01689794
commit_messages,18290,after,UI / UX,0.1513387,Bug Fixing & Debugging,0.14880669,0.002532010000000001
commit_messages,18291,after,Deployment,0.16409802,Documentation & Communication,0.14635846,0.017739560000000015
commit_messages,18293,after,Bug Fixing & Debugging,0.15242417,Deployment,0.1495758,0.002848369999999989
commit_messages,18294,after,UI / UX,0.15243654,Bug Fixing & Debugging,0.15224558,0.00019096000000001778
commit_messages,18295,after,Deployment,0.16505985,Documentation & Communication,0.1467352,0.018324649999999998
commit_messages,18296,after,Deployment,0.14906444,UI / UX,0.1430962,0.005968239999999986
commit_messages,18301,after,UI / UX,0.16404441,Documentation & Communication,0.14741236,0.01663205000000001
commit_messages,18303,after,Documentation & Communication,0.15930551,Code Review & Collaboration,0.15640868,0.002896830000000017
commit_messages,18305,after,Code Review & Collaboration,0.15452209,Deployment,0.14001435,0.014507739999999991
commit_messages,18307,after,Code Review & Collaboration,0.16956796,Deployment,0.15263316,0.0169348
commit_messages,18308,after,Documentation & Communication,0.23350468,Deployment,0.22114392,0.012360759999999998
commit_messages,18310,after,Bug Fixing & Debugging,0.14819102,UI / UX,0.14708869,0.0011023300000000125
commit_messages,18314,after,Code Review & Collaboration,0.16838385,Documentation & Communication,0.16698863,0.0013952200000000026
commit_messages,18315,after,Code Review & Collaboration,0.14986157,Refactoring & Cleanup,0.14652653,0.0033350400000000113
commit_messages,18316,after,Refactoring & Cleanup,0.17192148,Bug Fixing & Debugging,0.16250804,0.009413439999999995
commit_messages,18317,after,Code Review & Collaboration,0.1682287,Documentation & Communication,0.1487032,0.0195255
commit_messages,18318,after,Code Review & Collaboration,0.15898047,Bug Fixing & Debugging,0.15364237,0.005338100000000012
commit_messages,18320,after,Documentation & Communication,0.1660094,Code Review & Collaboration,0.15509142,0.010917979999999994
commit_messages,18326,after,Bug Fixing & Debugging,0.16045375,Code Review & Collaboration,0.15869536,0.0017583899999999986
commit_messages,18327,after,Bug Fixing & Debugging,0.16053407,Testing & CI,0.15717895,0.0033551199999999892
commit_messages,18328,after,Bug Fixing & Debugging,0.14933723,Code Review & Collaboration,0.14574109,0.0035961399999999977
commit_messages,18331,after,Documentation & Communication,0.14998952,Testing & CI,0.14809267,0.0018968499999999777
commit_messages,18333,after,Testing & CI,0.1739479,Bug Fixing & Debugging,0.16088186,0.013066040000000001
commit_messages,18336,after,Documentation & Communication,0.15669012,Code Review & Collaboration,0.1540412,0.002648919999999999
commit_messages,18340,after,Code Review & Collaboration,0.15915543,Documentation & Communication,0.14834644,0.01080898999999999
commit_messages,18341,after,Code Review & Collaboration,0.16285655,Deployment,0.15454671,0.008309839999999985
commit_messages,18347,after,Deployment,0.16066602,Documentation & Communication,0.1454573,0.015208719999999981
commit_messages,18348,after,Documentation & Communication,0.1650167,Deployment,0.16075844,0.004258259999999986
commit_messages,18349,after,Documentation & Communication,0.1718193,Code Review & Collaboration,0.16293931,0.008879990000000004
commit_messages,18350,after,Testing & CI,0.1690881,Bug Fixing & Debugging,0.16286963,0.006218470000000004
commit_messages,18353,after,Testing & CI,0.148352,Documentation & Communication,0.14368707,0.004664930000000012
commit_messages,18354,after,Code Review & Collaboration,0.16038705,Documentation & Communication,0.15032,0.010067049999999994
commit_messages,18355,after,Documentation & Communication,0.17088817,Code Review & Collaboration,0.16391884,0.006969329999999996
commit_messages,18357,after,Documentation & Communication,0.16690534,Deployment,0.15759449,0.00931085000000001
commit_messages,18358,after,Documentation & Communication,0.20073693,Feature Development,0.18894343,0.011793500000000012
commit_messages,18359,after,Deployment,0.1729217,Documentation & Communication,0.1554886,0.017433100000000007
commit_messages,18360,after,Documentation & Communication,0.20073693,Feature Development,0.18894343,0.011793500000000012
commit_messages,18361,after,Deployment,0.17392658,Documentation & Communication,0.1588734,0.01505318
commit_messages,18362,after,Documentation & Communication,0.20073693,Feature Development,0.18894343,0.011793500000000012
commit_messages,18363,after,Deployment,0.1752822,Documentation & Communication,0.15558764,0.01969456
commit_messages,18364,after,Feature Development,0.17354809,UI / UX,0.16382135,0.009726739999999984
commit_messages,18367,after,Feature Development,0.17354809,UI / UX,0.16382135,0.009726739999999984
commit_messages,18370,after,Code Review & Collaboration,0.15980586,Documentation & Communication,0.15944327,0.00036258999999999597
commit_messages,18373,after,Code Review & Collaboration,0.16087589,Deployment,0.15153216,0.009343729999999995
commit_messages,18375,after,Documentation & Communication,0.16727267,Code Review & Collaboration,0.15505016,0.01222251000000002
commit_messages,18379,after,Code Review & Collaboration,0.1636805,UI / UX,0.15473671,0.008943790000000007
commit_messages,18381,after,Code Review & Collaboration,0.15886408,Documentation & Communication,0.15882024,4.383999999998944e-05
commit_messages,18382,after,Feature Development,0.19041546,Testing & CI,0.17817307,0.01224239000000002
commit_messages,18383,after,Deployment,0.1605021,Feature Development,0.1413368,0.019165299999999996
commit_messages,18385,after,Deployment,0.16336264,Documentation & Communication,0.14576142,0.01760122
commit_messages,18387,after,Deployment,0.16467772,Bug Fixing & Debugging,0.14839058,0.016287140000000006
commit_messages,18389,after,Deployment,0.15472071,Documentation & Communication,0.14680573,0.007914980000000016
commit_messages,18391,after,Code Review & Collaboration,0.15933788,Documentation & Communication,0.14919756,0.01014031999999998
commit_messages,18392,after,Feature Development,0.18476185,UI / UX,0.1823926,0.002369250000000017
commit_messages,18393,after,Documentation & Communication,0.16255273,Code Review & Collaboration,0.15394616,0.008606570000000008
commit_messages,18395,after,Documentation & Communication,0.16932173,Code Review & Collaboration,0.16009739,0.009224339999999998
commit_messages,18396,after,UI / UX,0.15035531,Documentation & Communication,0.13843119,0.011924119999999983
commit_messages,18397,after,Documentation & Communication,0.16325702,Deployment,0.14961688,0.013640139999999995
commit_messages,18398,after,Bug Fixing & Debugging,0.15943457,UI / UX,0.14167206,0.01776251000000001
commit_messages,18399,after,Documentation & Communication,0.15698382,Code Review & Collaboration,0.14716718,0.009816639999999988
commit_messages,18400,after,Refactoring & Cleanup,0.16339567,Deployment,0.16264072,0.0007549500000000042
commit_messages,18401,after,Code Review & Collaboration,0.16699903,Deployment,0.15448461,0.012514419999999998
commit_messages,18402,after,Feature Development,0.1871309,Documentation & Communication,0.18508741,0.002043489999999981
commit_messages,18404,after,Deployment,0.15693921,Bug Fixing & Debugging,0.1512521,0.005687109999999995
commit_messages,18408,after,Feature Development,0.16061805,UI / UX,0.15061012,0.010007930000000026
commit_messages,18409,after,Code Review & Collaboration,0.15478286,Documentation & Communication,0.14664009,0.008142769999999994
commit_messages,18410,after,Code Review & Collaboration,0.16155052,Documentation & Communication,0.15459828,0.006952239999999998
commit_messages,18413,after,Code Review & Collaboration,0.15126497,Documentation & Communication,0.13932632,0.011938649999999995
commit_messages,18414,after,Documentation & Communication,0.16918688,UI / UX,0.1554741,0.013712780000000008
commit_messages,18415,after,Documentation & Communication,0.17716515,Deployment,0.15732528,0.01983986999999998
commit_messages,18417,after,Deployment,0.15577252,Documentation & Communication,0.15074658,0.0050259400000000065
commit_messages,18418,after,Bug Fixing & Debugging,0.15810554,Documentation & Communication,0.15281354,0.005291999999999991
commit_messages,18421,after,Code Review & Collaboration,0.16768403,Documentation & Communication,0.14918801,0.018496020000000002
commit_messages,18423,after,Documentation & Communication,0.14687645,Code Review & Collaboration,0.14485982,0.0020166299999999915
commit_messages,18426,after,UI / UX,0.1536055,Bug Fixing & Debugging,0.14323428,0.010371220000000014
commit_messages,18427,after,Bug Fixing & Debugging,0.15605289,Deployment,0.1416642,0.01438869000000001
commit_messages,18429,after,Code Review & Collaboration,0.1495682,Bug Fixing & Debugging,0.13521305,0.014355150000000011
commit_messages,18431,after,Code Review & Collaboration,0.15566614,Documentation & Communication,0.15560895,5.719000000001251e-05
commit_messages,18432,after,Bug Fixing & Debugging,0.14872496,Refactoring & Cleanup,0.14269389,0.0060310699999999995
commit_messages,18434,after,Feature Development,0.17690356,UI / UX,0.1642823,0.012621259999999995
commit_messages,18435,after,Code Review & Collaboration,0.17036113,Documentation & Communication,0.15669426,0.013666869999999998
commit_messages,18437,after,Documentation & Communication,0.17993638,Code Review & Collaboration,0.16712469,0.012811690000000014
commit_messages,18439,after,Documentation & Communication,0.1875234,Code Review & Collaboration,0.16877179,0.018751610000000002
commit_messages,18440,after,Code Review & Collaboration,0.15405485,Bug Fixing & Debugging,0.14425825,0.009796599999999989
commit_messages,18442,after,Bug Fixing & Debugging,0.16366145,UI / UX,0.15662594,0.007035510000000023
commit_messages,18443,after,Code Review & Collaboration,0.15590598,Documentation & Communication,0.1418415,0.01406447999999999
commit_messages,18447,after,Code Review & Collaboration,0.15886238,UI / UX,0.15798974,0.0008726400000000079
commit_messages,18451,after,Documentation & Communication,0.15635973,Code Review & Collaboration,0.15351269,0.002847039999999995
commit_messages,18454,after,Feature Development,0.15006568,Code Review & Collaboration,0.13725299,0.012812690000000015
commit_messages,18455,after,Code Review & Collaboration,0.15871952,Documentation & Communication,0.15405646,0.004663059999999997
commit_messages,18457,after,Code Review & Collaboration,0.1676386,Documentation & Communication,0.1671463,0.0004923000000000011
commit_messages,18463,after,Code Review & Collaboration,0.17316046,Documentation & Communication,0.16418917,0.008971289999999993
commit_messages,18469,after,Code Review & Collaboration,0.17490545,Documentation & Communication,0.15801139,0.01689405999999999
commit_messages,18471,after,Deployment,0.15517236,Code Review & Collaboration,0.1548166,0.0003557600000000105
commit_messages,18472,after,Documentation & Communication,0.16309907,Feature Development,0.15658715,0.006511920000000004
commit_messages,18475,after,Deployment,0.17496377,Documentation & Communication,0.16723825,0.007725519999999986
commit_messages,18477,after,Deployment,0.16462594,Bug Fixing & Debugging,0.16407798,0.0005479599999999862
commit_messages,18478,after,Documentation & Communication,0.15176342,Feature Development,0.1508721,0.000891320000000001
commit_messages,18479,after,Documentation & Communication,0.14986685,Code Review & Collaboration,0.14827725,0.0015895999999999966
commit_messages,18480,after,Deployment,0.1738345,UI / UX,0.15812947,0.01570503000000001
commit_messages,18481,after,Deployment,0.16239765,Refactoring & Cleanup,0.15476888,0.007628770000000007
commit_messages,18482,after,Bug Fixing & Debugging,0.16880609,Testing & CI,0.16774479,0.0010612999999999873
commit_messages,18486,after,UI / UX,0.1555084,Code Review & Collaboration,0.15248384,0.0030245599999999817
commit_messages,18488,after,Code Review & Collaboration,0.18130358,Bug Fixing & Debugging,0.1686955,0.012608079999999994
commit_messages,18489,after,Bug Fixing & Debugging,0.15936425,Code Review & Collaboration,0.15482028,0.004543970000000008
